cip4,naics3,naics3_title,weighted_emp,share_in_naics3
40.11,541,"Professional, Scientific, and Technical Services",61610,0.41701638012725056
40.11,611,Educational Services,33330,0.2255990253147421
40.11,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",23060,0.15608501421416002
40.11,325,Chemical Manufacturing,6020,0.040747258697712195
40.11,622,Hospitals,5880,0.03979964803032354
40.11,551,Management of Companies and Enterprises,4370,0.02957899011777447
40.11,621,Ambulatory Health Care Services,3460,0.023419520779748206
40.11,424,"Merchant Wholesalers, Nondurable Goods",3140,0.021253553540002707
40.11,334,Computer and Electronic Product Manufacturing,1270,0.008596182482739948
40.11,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",1190,0.008054690672803573
40.11,561,Administrative and Support Services,840,0.005685664004331934
40.11,339,Miscellaneous Manufacturing,660,0.004467307431975091
40.11,423,"Merchant Wholesalers, Durable Goods",620,0.004196561527006904
40.11,524,Insurance Carriers and Related Activities,470,0.0031812643833762015
40.11,712,"Museums, Historical Sites, and Similar Institutions",340,0.0023013401922295927
40.11,311,Food Manufacturing,320,0.002165967239745499
40.11,221,Utilities,260,0.0017598483822932178
40.11,333,Machinery Manufacturing,210,0.0014214160010829835
40.11,211,Oil and Gas Extraction,160,0.0010829836198727495
40.11,212,Mining (except Oil and Gas),90,0.0006091782861784216
40.11,336,Transportation Equipment Manufacturing,80,0.0005414918099363748
40.11,623,Nursing and Residential Care Facilities,70,0.00047380533369432786
40.11,115,Support Activities for Agriculture and Forestry,50,0.00033843238121023417
40.11,213,Support Activities for Mining,50,0.00033843238121023417
40.11,335,"Electrical Equipment, Appliance, and Component Manufacturing",50,0.00033843238121023417
40.11,562,Waste Management and Remediation Services,50,0.00033843238121023417
40.11,713,"Amusement, Gambling, and Recreation Industries",50,0.00033843238121023417
40.11,324,Petroleum and Coal Products Manufacturing,40,0.0002707459049681874
40.99,611,Educational Services,158610,0.5791645366245527
40.99,541,"Professional, Scientific, and Technical Services",54260,0.19813043160739063
40.99,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",31410,0.11469363908566421
40.99,325,Chemical Manufacturing,6100,0.02227415467757248
40.99,622,Hospitals,5090,0.018586138903089168
40.99,551,Management of Companies and Enterprises,4830,0.017636748703717228
40.99,424,"Merchant Wholesalers, Nondurable Goods",3140,0.011465712407799606
40.99,621,Ambulatory Health Care Services,2530,0.009238296940042358
40.99,561,Administrative and Support Services,1280,0.004673920981523406
40.99,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",1230,0.004491345943182648
40.99,334,Computer and Electronic Product Manufacturing,1070,0.003907105820492222
40.99,339,Miscellaneous Manufacturing,780,0.0028481705981158257
40.99,336,Transportation Equipment Manufacturing,660,0.0024099905060980063
40.99,423,"Merchant Wholesalers, Durable Goods",620,0.0022639304754254
40.99,524,Insurance Carriers and Related Activities,470,0.0017162053604031257
40.99,712,"Museums, Historical Sites, and Similar Institutions",340,0.0012415102607171548
40.99,311,Food Manufacturing,320,0.0011684802453808514
40.99,221,Utilities,270,0.0009859052070400934
40.99,333,Machinery Manufacturing,200,0.0007303001533630323
40.99,211,Oil and Gas Extraction,160,0.0005842401226904257
40.99,212,Mining (except Oil and Gas),90,0.0003286350690133645
40.99,335,"Electrical Equipment, Appliance, and Component Manufacturing",90,0.0003286350690133645
40.99,623,Nursing and Residential Care Facilities,70,0.0002556050536770613
40.99,115,Support Activities for Agriculture and Forestry,50,0.00018257503834075806
40.99,213,Support Activities for Mining,50,0.00018257503834075806
40.99,562,Waste Management and Remediation Services,50,0.00018257503834075806
40.99,713,"Amusement, Gambling, and Recreation Industries",50,0.00018257503834075806
40.99,324,Petroleum and Coal Products Manufacturing,40,0.00014606003067260643
41.00,541,"Professional, Scientific, and Technical Services",22630,0.27242084988563864
41.00,611,Educational Services,22090,0.2659203081738293
41.00,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",11750,0.14144697243288792
41.00,561,Administrative and Support Services,6000,0.07222824124232576
41.00,325,Chemical Manufacturing,3350,0.040327434693631876
41.00,213,Support Activities for Mining,2230,0.02684482966173107
41.00,622,Hospitals,2170,0.026122547249307813
41.00,621,Ambulatory Health Care Services,1660,0.019983146743710125
41.00,551,Management of Companies and Enterprises,850,0.010232334175996147
41.00,311,Food Manufacturing,840,0.010111953773925604
41.00,332,Fabricated Metal Product Manufacturing,780,0.009389671361502348
41.00,334,Computer and Electronic Product Manufacturing,780,0.009389671361502348
41.00,424,"Merchant Wholesalers, Nondurable Goods",690,0.008306247742867461
41.00,212,Mining (except Oil and Gas),660,0.007945106536655833
41.00,336,Transportation Equipment Manufacturing,610,0.007343204526303118
41.00,339,Miscellaneous Manufacturing,560,0.006741302515950403
41.00,211,Oil and Gas Extraction,480,0.00577825929938606
41.00,333,Machinery Manufacturing,420,0.005055976886962802
41.00,423,"Merchant Wholesalers, Durable Goods",420,0.005055976886962802
41.00,331,Primary Metal Manufacturing,400,0.004815216082821716
41.00,524,Insurance Carriers and Related Activities,400,0.004815216082821716
41.00,335,"Electrical Equipment, Appliance, and Component Manufacturing",310,0.0037317924641868303
41.00,221,Utilities,300,0.0036114120621162874
41.00,326,Plastics and Rubber Products Manufacturing,300,0.0036114120621162874
41.00,522,Credit Intermediation and Related Activities,270,0.0032502708559046588
41.00,712,"Museums, Historical Sites, and Similar Institutions",270,0.0032502708559046588
41.00,237,Heavy and Civil Engineering Construction,230,0.0027687492476224872
41.00,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",220,0.0026483688455519443
41.00,324,Petroleum and Coal Products Manufacturing,190,0.0022872276393403152
41.00,322,Paper Manufacturing,160,0.0019260864331286866
41.00,518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",160,0.0019260864331286866
41.00,624,Social Assistance,160,0.0019260864331286866
41.00,327,Nonmetallic Mineral Product Manufacturing,120,0.001444564824846515
41.00,488,Support Activities for Transportation,110,0.0013241844227759722
41.00,312,Beverage and Tobacco Product Manufacturing,90,0.0010834236186348862
41.00,513,Publishing Industries,90,0.0010834236186348862
41.00,562,Waste Management and Remediation Services,80,0.0009630432165643433
41.00,313,Textile Mills,70,0.0008426628144938004
41.00,623,Nursing and Residential Care Facilities,60,0.0007222824124232575
41.00,516,Broadcasting and Content Providers,40,0.00048152160828217165
41.00,811,Repair and Maintenance,40,0.00048152160828217165
41.00,337,Furniture and Related Product Manufacturing,30,0.00036114120621162876
41.01,541,"Professional, Scientific, and Technical Services",31340,0.41786666666666666
41.01,611,Educational Services,14790,0.1972
41.01,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",11620,0.15493333333333334
41.01,622,Hospitals,6550,0.08733333333333333
41.01,325,Chemical Manufacturing,6440,0.08586666666666666
41.01,621,Ambulatory Health Care Services,2440,0.03253333333333333
41.01,456,Health and Personal Care Retailers,600,0.008
41.01,551,Management of Companies and Enterprises,440,0.005866666666666667
41.01,339,Miscellaneous Manufacturing,200,0.0026666666666666666
41.01,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",200,0.0026666666666666666
41.01,712,"Museums, Historical Sites, and Similar Institutions",160,0.0021333333333333334
41.01,311,Food Manufacturing,120,0.0016
41.01,334,Computer and Electronic Product Manufacturing,50,0.0006666666666666666
41.01,424,"Merchant Wholesalers, Nondurable Goods",50,0.0006666666666666666
41.02,221,Utilities,8200,0.7308377896613191
41.02,541,"Professional, Scientific, and Technical Services",1470,0.13101604278074866
41.02,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",740,0.0659536541889483
41.02,561,Administrative and Support Services,280,0.024955436720142603
41.02,562,Waste Management and Remediation Services,240,0.0213903743315508
41.02,622,Hospitals,120,0.0106951871657754
41.02,551,Management of Companies and Enterprises,100,0.008912655971479501
41.02,611,Educational Services,70,0.006238859180035651
41.03,325,Chemical Manufacturing,151030,0.47930815614090766
41.03,541,"Professional, Scientific, and Technical Services",58940,0.18705172960964772
41.03,611,Educational Services,25420,0.0806728022849889
41.03,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",22450,0.07124722310377658
41.03,561,Administrative and Support Services,8920,0.02830847350047604
41.03,424,"Merchant Wholesalers, Nondurable Goods",5430,0.017232624563630592
41.03,324,Petroleum and Coal Products Manufacturing,3180,0.010092034274833387
41.03,213,Support Activities for Mining,2850,0.00904474769914313
41.03,551,Management of Companies and Enterprises,2740,0.008695652173913044
41.03,622,Hospitals,2570,0.008156140907648365
41.03,334,Computer and Electronic Product Manufacturing,2510,0.007965725166613773
41.03,331,Primary Metal Manufacturing,2480,0.007870517296096478
41.03,562,Waste Management and Remediation Services,2470,0.007838781339257379
41.03,326,Plastics and Rubber Products Manufacturing,2340,0.007426213900349096
41.03,311,Food Manufacturing,2100,0.006664550936210727
41.03,339,Miscellaneous Manufacturing,2020,0.006410663281497937
41.03,621,Ambulatory Health Care Services,1990,0.006315455410980641
41.03,332,Fabricated Metal Product Manufacturing,1900,0.006029831799428753
41.03,322,Paper Manufacturing,1630,0.005172960964773088
41.03,221,Utilities,1570,0.004982545223738495
41.03,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",1260,0.003998730561726436
41.03,212,Mining (except Oil and Gas),1220,0.0038717867343700412
41.03,336,Transportation Equipment Manufacturing,1150,0.0036496350364963502
41.03,327,Nonmetallic Mineral Product Manufacturing,920,0.00291970802919708
41.03,423,"Merchant Wholesalers, Durable Goods",820,0.0026023484608060934
41.03,333,Machinery Manufacturing,790,0.002507140590288797
41.03,211,Oil and Gas Extraction,710,0.0022532529355760076
41.03,335,"Electrical Equipment, Appliance, and Component Manufacturing",650,0.0020628371945414156
41.03,237,Heavy and Civil Engineering Construction,580,0.0018406854966677246
41.03,312,Beverage and Tobacco Product Manufacturing,470,0.0014915899714376389
41.03,524,Insurance Carriers and Related Activities,400,0.0012694382735639479
41.03,313,Textile Mills,290,0.0009203427483338623
41.03,522,Credit Intermediation and Related Activities,270,0.0008568708346556648
41.03,712,"Museums, Historical Sites, and Similar Institutions",270,0.0008568708346556648
41.03,518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",160,0.0005077753094255791
41.03,624,Social Assistance,160,0.0005077753094255791
41.03,488,Support Activities for Transportation,110,0.00034909552523008567
41.03,513,Publishing Industries,90,0.00028562361155188827
41.03,623,Nursing and Residential Care Facilities,60,0.00019041574103459218
41.03,314,Textile Product Mills,40,0.0001269438273563948
41.03,516,Broadcasting and Content Providers,40,0.0001269438273563948
41.03,811,Repair and Maintenance,40,0.0001269438273563948
41.03,337,Furniture and Related Product Manufacturing,30,9.520787051729609e-05
41.03,493,Warehousing and Storage,30,9.520787051729609e-05
41.99,541,"Professional, Scientific, and Technical Services",40220,0.34663449107989314
41.99,611,Educational Services,23390,0.2015857967766957
41.99,999,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",20880,0.17995346031198828
41.99,561,Administrative and Support Services,6000,0.051710764457467896
41.99,325,Chemical Manufacturing,3560,0.030681720244764284
41.99,622,Hospitals,2490,0.021459967249849176
41.99,213,Support Activities for Mining,2390,0.020598121175558044
41.99,562,Waste Management and Remediation Services,1990,0.017150736878393517
41.99,621,Ambulatory Health Care Services,1660,0.014306644833232785
41.99,813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",1260,0.010859260536068258
41.99,551,Management of Companies and Enterprises,1160,0.009997414461777127
41.99,311,Food Manufacturing,880,0.0075842454537619584
41.99,332,Fabricated Metal Product Manufacturing,850,0.007325691631474619
41.99,221,Utilities,780,0.006722399379470827
41.99,334,Computer and Electronic Product Manufacturing,780,0.006722399379470827
41.99,212,Mining (except Oil and Gas),750,0.006463845557183487
41.99,424,"Merchant Wholesalers, Nondurable Goods",750,0.006463845557183487
41.99,336,Transportation Equipment Manufacturing,610,0.005257261053175903
41.99,339,Miscellaneous Manufacturing,560,0.004826338016030337
41.99,211,Oil and Gas Extraction,550,0.004740153408601224
41.99,331,Primary Metal Manufacturing,460,0.003964491941739205
41.99,333,Machinery Manufacturing,460,0.003964491941739205
