state_fips,state_abbr,state_name,soc_code,occupation_title,total_employment,location_quotient,jobs_per_1000,annual_median,annual_mean,annual_pct10,annual_pct25,annual_pct75,annual_pct90,hourly_median,hourly_mean
25,MA,Massachusetts,29-1081,Podiatrists,170.0,0.77,0.048,128160.0,166230.0,77670.0,99240.0,209500.0,,61.62,79.92
25,MA,Massachusetts,29-1122,Occupational Therapists,6250.0,1.74,1.716,98420.0,96790.0,73020.0,83400.0,106040.0,122490.0,47.32,46.53
25,MA,Massachusetts,29-1123,Physical Therapists,6600.0,1.12,1.811,102260.0,104130.0,79930.0,91010.0,118130.0,128160.0,49.17,50.06
25,MA,Massachusetts,29-1124,Radiation Therapists,300.0,0.67,0.081,104740.0,112520.0,80320.0,86260.0,129240.0,140260.0,50.36,54.09
25,MA,Massachusetts,29-1125,Recreational Therapists,260.0,0.74,0.072,57540.0,62380.0,42200.0,46570.0,72860.0,92870.0,27.67,29.99
25,MA,Massachusetts,29-1126,Respiratory Therapists,2140.0,0.66,0.588,96940.0,95120.0,74200.0,82000.0,104660.0,118950.0,46.61,45.73
25,MA,Massachusetts,29-1127,Speech-Language Pathologists,5000.0,1.18,1.372,101790.0,99570.0,65640.0,81390.0,114050.0,128610.0,48.94,47.87
25,MA,Massachusetts,29-1128,Exercise Physiologists,150.0,0.79,0.041,68950.0,73630.0,56240.0,62650.0,84320.0,94860.0,33.15,35.4
25,MA,Massachusetts,29-1129,"Therapists, All Other",160.0,0.35,0.044,65190.0,68490.0,53020.0,59310.0,76810.0,86160.0,31.34,32.93
25,MA,Massachusetts,29-1131,Veterinarians,1820.0,0.96,0.5,131500.0,161170.0,103710.0,122550.0,172140.0,,63.22,77.49
25,MA,Massachusetts,29-1141,Registered Nurses,90190.0,1.16,24.759,101970.0,112610.0,76950.0,83980.0,132980.0,173590.0,49.03,54.14
25,MA,Massachusetts,29-1151,Nurse Anesthetists,610.0,0.51,0.168,,292390.0,228800.0,237470.0,,,,140.57
25,MA,Massachusetts,29-1161,Nurse Midwives,190.0,0.96,0.052,155710.0,165820.0,127950.0,150250.0,185530.0,225190.0,74.86,79.72
25,MA,Massachusetts,29-1171,Nurse Practitioners,8920.0,1.23,2.448,138890.0,145140.0,102400.0,125590.0,160310.0,205230.0,66.77,69.78
25,MA,Massachusetts,29-1181,Audiologists,220.0,0.62,0.059,98620.0,94060.0,47050.0,77180.0,107710.0,122590.0,47.41,45.22
25,MA,Massachusetts,29-1211,Anesthesiologists,1550.0,1.56,0.424,,,,,,,,
25,MA,Massachusetts,29-1212,Cardiologists,660.0,1.55,0.181,,,,,,,,
25,MA,Massachusetts,29-1214,Emergency Medicine Physicians,750.0,0.94,0.205,,329640.0,218640.0,,,,,158.48
25,MA,Massachusetts,29-1215,Family Medicine Physicians,3550.0,1.39,0.973,,301270.0,149890.0,214830.0,,,,144.84
25,MA,Massachusetts,29-1216,General Internal Medicine Physicians,2010.0,1.28,0.553,,256760.0,77990.0,170350.0,,,,123.44
25,MA,Massachusetts,29-1217,Neurologists,290.0,1.62,0.081,234660.0,267580.0,120600.0,208890.0,,,112.82,128.64
25,MA,Massachusetts,29-1218,Obstetricians and Gynecologists,560.0,1.18,0.152,,320720.0,167720.0,237350.0,,,,154.19
25,MA,Massachusetts,29-1221,"Pediatricians, General",2980.0,2.93,0.818,213230.0,235000.0,137110.0,171970.0,,,102.51,112.98
25,MA,Massachusetts,29-1222,"Physicians, Pathologists",270.0,0.98,0.075,,292160.0,102540.0,129930.0,,,,140.46
25,MA,Massachusetts,29-1223,Psychiatrists,1210.0,2.07,0.333,221160.0,239350.0,77500.0,83940.0,,,106.33,115.07
25,MA,Massachusetts,29-1224,Radiologists,,,,,,,,,,,
25,MA,Massachusetts,29-1229,"Physicians, All Other",7890.0,1.06,2.165,216170.0,221670.0,75180.0,83530.0,,,103.93,106.57
25,MA,Massachusetts,29-1241,"Ophthalmologists, Except Pediatric",610.0,2.13,0.167,,313870.0,204660.0,,,,,150.9
25,MA,Massachusetts,29-1242,"Orthopedic Surgeons, Except Pediatric",200.0,0.59,0.054,193200.0,307820.0,93900.0,180340.0,,,92.88,147.99
25,MA,Massachusetts,29-1249,"Surgeons, All Other",540.0,0.96,0.149,,362300.0,75070.0,94250.0,,,,174.18
25,MA,Massachusetts,29-1291,Acupuncturists,90.0,0.43,0.024,135250.0,120790.0,65540.0,107590.0,138020.0,152390.0,65.02,58.07
25,MA,Massachusetts,29-1292,Dental Hygienists,6780.0,1.31,1.86,100790.0,101050.0,95400.0,97950.0,104830.0,107560.0,48.46,48.58
25,MA,Massachusetts,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",710.0,0.97,0.194,104770.0,107640.0,64620.0,80030.0,128500.0,165650.0,50.37,51.75
25,MA,Massachusetts,29-2010,Clinical Laboratory Technologists and Technicians,12780.0,1.58,3.51,69760.0,72960.0,46700.0,52080.0,88530.0,103340.0,33.54,35.08
25,MA,Massachusetts,29-2031,Cardiovascular Technologists and Technicians,1070.0,0.74,0.295,101980.0,110950.0,45640.0,61110.0,129680.0,201020.0,49.03,53.34
25,MA,Massachusetts,29-2032,Diagnostic Medical Sonographers,2120.0,1.04,0.583,104130.0,107690.0,84310.0,97220.0,121160.0,132450.0,50.06,51.78
25,MA,Massachusetts,29-2033,Nuclear Medicine Technologists,330.0,0.81,0.089,110340.0,109690.0,83790.0,98830.0,121580.0,130100.0,53.05,52.73
25,MA,Massachusetts,29-2034,Radiologic Technologists and Technicians,5010.0,0.95,1.375,99910.0,96180.0,64030.0,80390.0,110020.0,128990.0,48.03,46.24
25,MA,Massachusetts,29-2035,Magnetic Resonance Imaging Technologists,1420.0,1.44,0.389,104430.0,98270.0,46720.0,80800.0,125260.0,132620.0,50.21,47.25
25,MA,Massachusetts,29-2036,Medical Dosimetrists,70.0,0.73,0.019,141890.0,142030.0,107530.0,131950.0,161120.0,168490.0,68.22,68.28
25,MA,Massachusetts,29-2042,Emergency Medical Technicians,4270.0,1.02,1.172,45970.0,49620.0,38620.0,39520.0,51810.0,67180.0,22.1,23.86
25,MA,Massachusetts,29-2043,Paramedics,1880.0,0.8,0.517,64010.0,68790.0,55850.0,60320.0,77660.0,91200.0,30.77,33.07
25,MA,Massachusetts,29-2051,Dietetic Technicians,850.0,1.2,0.233,39190.0,42170.0,36090.0,37950.0,45650.0,50270.0,18.84,20.27
25,MA,Massachusetts,29-2052,Pharmacy Technicians,11980.0,1.04,3.289,44640.0,47100.0,35600.0,37500.0,52110.0,63010.0,21.46,22.65
25,MA,Massachusetts,29-2053,Psychiatric Technicians,3600.0,1.12,0.987,52290.0,54900.0,39950.0,46170.0,59370.0,73170.0,25.14,26.39
25,MA,Massachusetts,29-2055,Surgical Technologists,2240.0,0.83,0.614,78300.0,77630.0,48430.0,62740.0,88010.0,105800.0,37.64,37.32
25,MA,Massachusetts,29-2056,Veterinary Technologists and Technicians,3900.0,1.26,1.071,47130.0,48920.0,38560.0,43780.0,55880.0,59020.0,22.66,23.52
25,MA,Massachusetts,29-2057,Ophthalmic Medical Technicians,3430.0,1.9,0.941,47450.0,51050.0,37090.0,44190.0,61080.0,67710.0,22.81,24.55
25,MA,Massachusetts,29-2061,Licensed Practical and Licensed Vocational Nurses,15210.0,1.02,4.174,76560.0,76400.0,62990.0,66960.0,81010.0,90230.0,36.81,36.73
25,MA,Massachusetts,29-2072,Medical Records Specialists,3450.0,0.78,0.948,57220.0,60460.0,40830.0,47460.0,71710.0,83540.0,27.51,29.07
25,MA,Massachusetts,29-2081,"Opticians, Dispensing",1430.0,0.76,0.393,63810.0,65400.0,44890.0,52570.0,76420.0,88940.0,30.68,31.44
25,MA,Massachusetts,29-2091,Orthotists and Prosthetists,240.0,1.03,0.067,86510.0,83480.0,67210.0,74150.0,87070.0,94180.0,41.59,40.13
25,MA,Massachusetts,29-2092,Hearing Aid Specialists,200.0,0.8,0.055,67460.0,64660.0,39850.0,49120.0,77520.0,77570.0,32.43,31.09
25,MA,Massachusetts,29-2099,"Health Technologists and Technicians, All Other",4420.0,1.08,1.215,58210.0,61280.0,43460.0,47480.0,68770.0,81000.0,27.99,29.46
25,MA,Massachusetts,29-9021,Health Information Technologists and Medical Registrars,830.0,0.93,0.227,79990.0,87240.0,53480.0,64760.0,100650.0,124270.0,38.46,41.94
25,MA,Massachusetts,29-9091,Athletic Trainers,790.0,1.16,0.217,63720.0,71920.0,47640.0,53660.0,84800.0,108190.0,,
25,MA,Massachusetts,29-9092,Genetic Counselors,240.0,2.87,0.065,93910.0,101440.0,78540.0,85860.0,111640.0,142170.0,45.15,48.77
25,MA,Massachusetts,29-9093,Surgical Assistants,150.0,0.27,0.041,61880.0,61180.0,39090.0,46550.0,67140.0,82050.0,29.75,29.41
25,MA,Massachusetts,29-9099,"Healthcare Practitioners and Technical Workers, All Other",410.0,0.47,0.112,67000.0,82590.0,41860.0,48200.0,96090.0,137780.0,32.21,39.71
25,MA,Massachusetts,31-1120,Home Health and Personal Care Aides,108090.0,1.15,29.673,39520.0,40540.0,36970.0,38920.0,39790.0,44770.0,19.0,19.49
25,MA,Massachusetts,31-1131,Nursing Assistants,38280.0,1.17,10.508,45410.0,46130.0,38380.0,40220.0,48370.0,56340.0,21.83,22.18
25,MA,Massachusetts,31-1132,Orderlies,1510.0,1.21,0.416,39420.0,41970.0,35990.0,38090.0,45470.0,49400.0,18.95,20.18
25,MA,Massachusetts,31-1133,Psychiatric Aides,750.0,0.91,0.205,51250.0,58530.0,39530.0,46160.0,77810.0,77820.0,24.64,28.14
25,MA,Massachusetts,31-2011,Occupational Therapy Assistants,1540.0,1.36,0.422,72750.0,67930.0,45100.0,57880.0,77890.0,84560.0,34.97,32.66
25,MA,Massachusetts,31-2012,Occupational Therapy Aides,260.0,2.22,0.072,38690.0,42160.0,32870.0,34340.0,50720.0,50740.0,18.6,20.27
25,MA,Massachusetts,31-2021,Physical Therapist Assistants,2380.0,0.93,0.653,77780.0,75360.0,61440.0,66800.0,80790.0,88800.0,37.39,36.23
25,MA,Massachusetts,31-2022,Physical Therapist Aides,530.0,0.51,0.144,38000.0,41940.0,33510.0,35680.0,49070.0,55240.0,18.27,20.16
25,MA,Massachusetts,31-9011,Massage Therapists,2490.0,1.1,0.683,59470.0,68190.0,41430.0,47980.0,77820.0,104370.0,28.59,32.78
25,MA,Massachusetts,31-9091,Dental Assistants,9250.0,1.04,2.54,57960.0,56790.0,47870.0,49130.0,61190.0,71300.0,27.86,27.31
25,MA,Massachusetts,31-9092,Medical Assistants,16210.0,0.86,4.449,48540.0,50390.0,40190.0,45610.0,55320.0,60850.0,23.34,24.22
25,MA,Massachusetts,31-9093,Medical Equipment Preparers,1670.0,0.97,0.459,51610.0,55060.0,39500.0,47370.0,62340.0,75750.0,24.81,26.47
25,MA,Massachusetts,31-9094,Medical Transcriptionists,550.0,0.54,0.151,37850.0,42430.0,35100.0,35100.0,45640.0,56720.0,18.2,20.4
25,MA,Massachusetts,31-9095,Pharmacy Aides,330.0,0.34,0.091,37240.0,39490.0,33800.0,35970.0,42170.0,47680.0,17.9,18.99
25,MA,Massachusetts,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,1470.0,0.54,0.402,45480.0,47460.0,34740.0,38160.0,49490.0,63650.0,21.87,22.82
25,MA,Massachusetts,31-9097,Phlebotomists,2790.0,0.85,0.767,48270.0,50660.0,40190.0,46560.0,55110.0,60380.0,23.21,24.35
25,MA,Massachusetts,31-9099,"Healthcare Support Workers, All Other",1680.0,0.69,0.461,58580.0,58240.0,38940.0,45360.0,67720.0,78720.0,28.17,28.0
25,MA,Massachusetts,33-1011,First-Line Supervisors of Correctional Officers,340.0,0.27,0.094,96450.0,98400.0,80110.0,87110.0,105840.0,126350.0,46.37,47.31
25,MA,Massachusetts,33-1012,First-Line Supervisors of Police and Detectives,5220.0,1.44,1.433,105150.0,110830.0,73910.0,89690.0,129890.0,156460.0,50.55,53.28
25,MA,Massachusetts,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,3250.0,1.47,0.891,97520.0,101850.0,76980.0,84800.0,116650.0,141670.0,46.89,48.97
25,MA,Massachusetts,33-1091,First-Line Supervisors of Security Workers,1570.0,0.94,0.43,61180.0,66240.0,46760.0,51610.0,74180.0,97720.0,29.41,31.85
25,MA,Massachusetts,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",390.0,0.81,0.107,78680.0,79450.0,41880.0,64220.0,100400.0,115030.0,37.83,38.2
25,MA,Massachusetts,33-2011,Firefighters,11910.0,1.52,3.27,73110.0,73130.0,47330.0,61930.0,80480.0,98610.0,35.15,35.16
25,MA,Massachusetts,33-2021,Fire Inspectors and Investigators,110.0,0.33,0.03,84650.0,90140.0,57390.0,72800.0,99320.0,126950.0,40.7,43.34
25,MA,Massachusetts,33-3011,Bailiffs,830.0,2.09,0.229,76770.0,77410.0,51600.0,57580.0,96920.0,96920.0,36.91,37.22
25,MA,Massachusetts,33-3012,Correctional Officers and Jailers,5810.0,0.67,1.596,78830.0,77200.0,58640.0,67420.0,86060.0,92190.0,37.9,37.12
25,MA,Massachusetts,33-3021,Detectives and Criminal Investigators,1170.0,0.45,0.322,111460.0,118660.0,74360.0,87480.0,150880.0,180090.0,53.59,57.05
25,MA,Massachusetts,33-3041,Parking Enforcement Workers,320.0,1.73,0.087,50640.0,53690.0,42620.0,45460.0,60540.0,63740.0,24.35,25.81
25,MA,Massachusetts,33-3051,Police and Sheriff's Patrol Officers,17000.0,1.08,4.667,78610.0,80790.0,59870.0,69450.0,94800.0,106300.0,37.8,38.84
25,MA,Massachusetts,33-9011,Animal Control Workers,310.0,1.12,0.085,60120.0,60470.0,41370.0,48190.0,72120.0,77940.0,28.91,29.07
25,MA,Massachusetts,33-9021,Private Detectives and Investigators,480.0,0.53,0.133,57840.0,67190.0,40910.0,45690.0,72180.0,125380.0,27.81,32.3
25,MA,Massachusetts,33-9031,Gambling Surveillance Officers and Gambling Investigators,80.0,0.36,0.023,61090.0,58060.0,45240.0,57770.0,61090.0,61090.0,29.37,27.91
25,MA,Massachusetts,33-9032,Security Guards,24100.0,0.82,6.617,44950.0,45680.0,36090.0,38390.0,47190.0,57440.0,21.61,21.96
25,MA,Massachusetts,33-9091,Crossing Guards and Flaggers,1290.0,0.6,0.354,41010.0,44310.0,33910.0,35180.0,49780.0,60010.0,19.71,21.3
25,MA,Massachusetts,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",2340.0,0.69,0.641,36830.0,37910.0,33820.0,35560.0,40080.0,42790.0,17.71,18.23
25,MA,Massachusetts,33-9093,Transportation Security Screeners,1310.0,1.2,0.36,63690.0,65960.0,39860.0,60720.0,74510.0,81950.0,30.62,31.71
25,MA,Massachusetts,33-9094,School Bus Monitors,2210.0,1.3,0.607,36070.0,36260.0,32340.0,33500.0,38210.0,40500.0,17.34,17.44
25,MA,Massachusetts,33-9099,"Protective Service Workers, All Other",550.0,0.28,0.152,47840.0,52180.0,34280.0,40040.0,56620.0,79540.0,23.0,25.09
25,MA,Massachusetts,35-1011,Chefs and Head Cooks,5330.0,1.24,1.464,71330.0,75900.0,48070.0,58060.0,90100.0,111360.0,34.29,36.49
25,MA,Massachusetts,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,23390.0,0.83,6.422,46630.0,51430.0,37040.0,39260.0,60250.0,75150.0,22.42,24.73
25,MA,Massachusetts,35-2011,"Cooks, Fast Food",5140.0,0.33,1.411,37100.0,38190.0,34110.0,35700.0,38570.0,44590.0,17.84,18.36
25,MA,Massachusetts,35-2012,"Cooks, Institution and Cafeteria",7510.0,0.71,2.062,46280.0,47100.0,37950.0,40340.0,49860.0,58650.0,22.25,22.64
25,MA,Massachusetts,35-2014,"Cooks, Restaurant",31640.0,0.92,8.687,46280.0,45160.0,34910.0,38120.0,48900.0,57510.0,22.25,21.71
25,MA,Massachusetts,35-2015,"Cooks, Short Order",4100.0,1.15,1.125,44770.0,44580.0,35660.0,39150.0,51580.0,52000.0,21.52,21.43
25,MA,Massachusetts,35-2019,"Cooks, All Other",240.0,0.43,0.066,67140.0,62800.0,39290.0,63370.0,67180.0,69860.0,32.28,30.19
25,MA,Massachusetts,35-2021,Food Preparation Workers,14890.0,0.71,4.088,37780.0,40620.0,34310.0,35870.0,44310.0,50580.0,18.17,19.53
25,MA,Massachusetts,35-3011,Bartenders,21080.0,1.2,5.787,36000.0,43670.0,31520.0,33630.0,45950.0,68170.0,17.31,21.0
25,MA,Massachusetts,35-3023,Fast Food and Counter Workers,81770.0,0.92,22.447,35060.0,35970.0,31320.0,33720.0,36570.0,42840.0,16.86,17.29
25,MA,Massachusetts,35-3031,Waiters and Waitresses,50160.0,0.92,13.77,36390.0,44550.0,31400.0,34230.0,48590.0,70560.0,17.5,21.42
25,MA,Massachusetts,35-3041,"Food Servers, Nonrestaurant",6120.0,0.95,1.679,36540.0,37770.0,33590.0,34910.0,38340.0,44480.0,17.57,18.16
25,MA,Massachusetts,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,10820.0,0.88,2.969,34550.0,38250.0,31420.0,31950.0,41870.0,50890.0,16.61,18.39
25,MA,Massachusetts,35-9021,Dishwashers,12800.0,1.15,3.513,37350.0,39020.0,34010.0,35930.0,39420.0,46580.0,17.96,18.76
25,MA,Massachusetts,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",11280.0,1.12,3.095,34790.0,36230.0,31880.0,33950.0,36800.0,42020.0,16.73,17.42
25,MA,Massachusetts,35-9099,"Food Preparation and Serving Related Workers, All Other",,,,32680.0,35820.0,32670.0,32670.0,38620.0,43840.0,15.71,17.22
25,MA,Massachusetts,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,3190.0,0.77,0.877,59760.0,60550.0,39930.0,48600.0,70740.0,78620.0,28.73,29.11
25,MA,Massachusetts,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",2260.0,0.77,0.62,66010.0,70150.0,47930.0,58400.0,78940.0,99250.0,31.74,33.73
25,MA,Massachusetts,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",56160.0,1.08,15.418,44570.0,44740.0,35260.0,37060.0,48000.0,58770.0,21.43,21.51
25,MA,Massachusetts,37-2012,Maids and Housekeeping Cleaners,15580.0,0.77,4.276,38150.0,42430.0,34910.0,36490.0,47570.0,59090.0,18.34,20.4
25,MA,Massachusetts,37-2021,Pest Control Workers,1670.0,0.73,0.457,45790.0,49790.0,37250.0,37990.0,60200.0,70270.0,22.02,23.94
25,MA,Massachusetts,37-3011,Landscaping and Groundskeeping Workers,20850.0,0.94,5.724,47050.0,49130.0,37000.0,39830.0,56770.0,61560.0,22.62,23.62
25,MA,Massachusetts,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",,,,59550.0,60100.0,48670.0,49160.0,61180.0,79860.0,28.63,28.9
25,MA,Massachusetts,37-3013,Tree Trimmers and Pruners,,,,60130.0,63230.0,47330.0,49800.0,64330.0,92210.0,28.91,30.4
25,MA,Massachusetts,39-1013,First-Line Supervisors of Gambling Services Workers,280.0,0.46,0.076,,,,,,,,
25,MA,Massachusetts,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",2190.0,1.0,0.601,57250.0,59620.0,39520.0,45200.0,69730.0,80150.0,27.52,28.66
25,MA,Massachusetts,39-1022,First-Line Supervisors of Personal Service Workers,2280.0,0.9,0.625,50240.0,55120.0,37400.0,45340.0,62660.0,80530.0,24.15,26.5
25,MA,Massachusetts,39-2011,Animal Trainers,240.0,0.5,0.065,,,,,,,,
25,MA,Massachusetts,39-2021,Animal Caretakers,7470.0,1.14,2.05,36910.0,38290.0,32050.0,35860.0,38540.0,45490.0,17.74,18.41
25,MA,Massachusetts,39-3012,Gambling and Sports Book Writers and Runners,,,,45690.0,43830.0,37170.0,41990.0,46790.0,46850.0,21.96,21.07
25,MA,Massachusetts,39-3019,"Gambling Service Workers, All Other",30.0,0.1,0.009,38730.0,45440.0,31200.0,35700.0,46370.0,69150.0,18.62,21.85
25,MA,Massachusetts,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",2880.0,1.02,0.792,35070.0,34940.0,31200.0,32240.0,35780.0,37520.0,16.86,16.8
25,MA,Massachusetts,39-3091,Amusement and Recreation Attendants,4450.0,0.51,1.221,33860.0,35120.0,31200.0,32050.0,35570.0,37820.0,16.28,16.88
25,MA,Massachusetts,39-3092,Costume Attendants,130.0,0.85,0.035,47120.0,50360.0,34130.0,37390.0,55400.0,83310.0,22.66,24.21
25,MA,Massachusetts,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",230.0,0.65,0.064,37420.0,38520.0,32050.0,34060.0,41500.0,47250.0,17.99,18.52
25,MA,Massachusetts,39-4012,Crematory Operators,50.0,0.77,0.015,52240.0,50650.0,41360.0,43830.0,56640.0,57330.0,25.12,24.35
25,MA,Massachusetts,39-4021,Funeral Attendants,640.0,0.89,0.175,43980.0,47620.0,38780.0,43040.0,51280.0,63560.0,21.15,22.89
25,MA,Massachusetts,39-4031,"Morticians, Undertakers, and Funeral Arrangers",590.0,0.97,0.162,48300.0,59510.0,39080.0,45180.0,49460.0,83320.0,23.22,28.61
25,MA,Massachusetts,39-5011,Barbers,,,,48990.0,45860.0,38340.0,38570.0,53310.0,53310.0,23.56,22.05
25,MA,Massachusetts,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",9210.0,1.32,2.529,47740.0,51600.0,31790.0,35470.0,61800.0,70670.0,22.95,24.81
25,MA,Massachusetts,39-5092,Manicurists and Pedicurists,5400.0,1.54,1.481,34180.0,36250.0,31660.0,32050.0,34920.0,44280.0,16.43,17.43
25,MA,Massachusetts,39-5094,Skincare Specialists,1000.0,0.61,0.276,45600.0,50110.0,34620.0,41310.0,53520.0,74670.0,21.93,24.09
25,MA,Massachusetts,39-6011,Baggage Porters and Bellhops,690.0,0.94,0.19,42240.0,41140.0,35610.0,36650.0,43530.0,45090.0,20.31,19.78
25,MA,Massachusetts,39-6012,Concierges,1330.0,1.27,0.365,38420.0,42470.0,34330.0,35320.0,46210.0,59230.0,18.47,20.42
25,MA,Massachusetts,39-7010,Tour and Travel Guides,1440.0,1.25,0.396,39360.0,46350.0,32400.0,36560.0,49630.0,74460.0,18.93,22.28
25,MA,Massachusetts,39-9011,Childcare Workers,12370.0,1.01,3.395,39290.0,41350.0,33880.0,36420.0,46370.0,49090.0,18.89,19.88
25,MA,Massachusetts,39-9031,Exercise Trainers and Group Fitness Instructors,10870.0,1.52,2.984,60390.0,67320.0,35760.0,47300.0,82120.0,98970.0,29.03,32.37
25,MA,Massachusetts,39-9032,Recreation Workers,10730.0,1.47,2.945,36960.0,40110.0,31510.0,34610.0,44450.0,49080.0,17.77,19.28
25,MA,Massachusetts,39-9041,Residential Advisors,4520.0,2.31,1.242,47120.0,49130.0,37780.0,40080.0,56610.0,61570.0,22.66,23.62
25,MA,Massachusetts,39-9099,"Personal Care and Service Workers, All Other",,,,38840.0,39400.0,35040.0,35710.0,38840.0,44780.0,18.67,18.94
25,MA,Massachusetts,41-1011,First-Line Supervisors of Retail Sales Workers,21480.0,0.82,5.896,53050.0,58290.0,38410.0,44310.0,64490.0,81310.0,25.51,28.03
25,MA,Massachusetts,41-1012,First-Line Supervisors of Non-Retail Sales Workers,6260.0,1.21,1.719,106990.0,119740.0,59600.0,82590.0,150410.0,177670.0,51.44,57.57
25,MA,Massachusetts,41-2011,Cashiers,62060.0,0.83,17.036,34800.0,36060.0,31670.0,33720.0,36400.0,42710.0,16.73,17.34
25,MA,Massachusetts,41-2012,Gambling Change Persons and Booth Cashiers,130.0,0.24,0.035,38430.0,41520.0,31200.0,36760.0,38430.0,73530.0,18.48,19.96
25,MA,Massachusetts,41-2021,Counter and Rental Clerks,5830.0,0.62,1.602,42720.0,46020.0,34290.0,36380.0,53370.0,62340.0,20.54,22.13
25,MA,Massachusetts,41-2022,Parts Salespersons,4390.0,0.7,1.204,44460.0,48120.0,34780.0,36870.0,58750.0,70010.0,21.38,23.14
25,MA,Massachusetts,41-2031,Retail Salespersons,86410.0,0.96,23.721,36320.0,40530.0,32500.0,34520.0,38900.0,48900.0,17.46,19.49
25,MA,Massachusetts,41-3011,Advertising Sales Agents,1900.0,0.82,0.52,78120.0,82610.0,49160.0,60250.0,93510.0,123080.0,37.56,39.72
